id,raw_sentence,pun_type,pun_label
het_748,I ' m writing a book . I ' ve got the page numbers done .,heterographic,0
het_749,"A pie went for an audition for a part in a play . The casting agent told him he performed well , but it was more of a sausage roll .",heterographic,1
het_750,Failure is the path of least persistence .,heterographic,1
het_751,"Old programmers never die , they just can ' t C as well .",heterographic,1
het_752,If your dad ' s sisters are construction workers you might call them carpenter aunts .,heterographic,1
het_753,The swanky hoteliers ' convention tended to attract the inn crowd .,heterographic,1
het_754,"OLD RANCHERS never die , they just breed their last .",heterographic,1
het_755,The king never let any of his personal musicians go swimming immediately after eating for fear that they would get minstrel cramps .,heterographic,1
het_756,The Junior NCO had sore wrists . The doctor said it was corporal tunnel syndrome .,heterographic,1
het_757,"' ' I ' m the butcher ' s assistant , ' ' said Tom cuttingly .",heterographic,1
het_758,Two brothers fought over some sheet music but their mother wanted to keep the piece .,heterographic,1
het_759,A mathematician that couldn ' t stop adding up recently went incremental .,heterographic,1
het_760,"After being treated by an optometrist , the bird seed .",heterographic,1
het_761,The satellite went into orbit on January 1st causing a new year ' s revolution .,heterographic,1
het_762,Two rites make a wrong where bigamy is concerned .,heterographic,1
het_763,Fishers often wet their appetite .,heterographic,1
het_764,The guilt - ridden shark always has a feeling of remoras .,heterographic,1
het_765,"The cd salesman said , ' ' The classical music section is right over there , ' ' as he smoothed his pencil - thin mustache and spread another handful of Brylcreem on his hair .",heterographic,1
het_766,"Insanity is doing the same thing over and over , expecting different results .",heterographic,0
het_767,"If you want someone to keep a secret , keep it yourself .",heterographic,0
het_768,"Even though Ashley was blind and under arrest , she still had hope that someone would brail her out .",heterographic,1
het_769,Traveling on a flying carpet is a rugged experience .,heterographic,1
het_770,The trucker explained that he was early because he had had no breaks .,heterographic,1
het_771,"OLD CHEESE MAKERS never die , they just lose their whey",heterographic,1
het_772,We give nothing as willingly as our advice .,heterographic,0
het_773,If the mint makes 25 cent pieces it should expect quarterly profits .,heterographic,1
het_774,"Good riding at two anchors , men have told , for if the one fails , the other may hold .",heterographic,0
het_775,Water leaking through wallboard is usually a ceiling problem .,heterographic,1
het_776,"After the lawyer flushed the toilet , it went to the suer .",heterographic,1
het_777,"Last night , I kept dreaming that I had written Lord of the Rings . The wife said I ' d been tolkien in my sleep .",heterographic,1
het_778,Keep your own counsel .,heterographic,0
het_779,"' ' I compliment the company that makes the Macintosh computer , ' ' said Tom applauding .",heterographic,1
het_780,Give the devil his due .,heterographic,0
het_781,"' ' I ' m losing my hair , ' ' Tom bawled .",heterographic,1
het_782,"' ' I have to wear this cast for another six weeks , ' ' said Tom disjointedly .",heterographic,1
het_783,I trained my dog to hunt for underground mushrooms but now he ' s more truffle than he ' s worth .,heterographic,1
het_784,I ' ll never forget that rainstorm near Los Angeles and how the rain came down in Torrance .,heterographic,1
het_785,"He bought the drum for a great price , it was a steel .",heterographic,1
het_786,Lamb stew is much ado about mutton,heterographic,1
het_787,Am I ignorant or apathetic ? I don ' t know and don ' t care !,heterographic,0
het_788,The big new clock at city hall was the tock of the town .,heterographic,1
het_789,Vuja De : The feeling that none of this has happened before .,heterographic,0
het_790,It takes two to tango .,heterographic,0
het_791,OLD MILKMAIDS never die they just lose their whey .,heterographic,1
het_792,A flute teacher is a tutor .,heterographic,1
het_793,"I ' m singing well these days , Tom intoned .",heterographic,1
het_794,"Let ' s visit the tombs , said Tom , cryptically .",heterographic,1
het_795,"' ' I ' m putting on my T - shirt , shorts , and sunglasses , ' ' Tom summarised .",heterographic,1
het_796,"Beware of the false prophets , who come to you in sheep ' s clothing , and inwardly are ravening wolves .",heterographic,0
het_797,"' ' I ' ve joined the navy , ' ' Tom said fleetingly .",heterographic,1
het_798,"' ' I know which boyd gets the woym , ' ' said Tom in an oily voice .",heterographic,1
het_799,"She was only a Grape picker ' s daughter , but she was never Chablis dressed .",heterographic,1
het_800,The flush toilet is the basis of western civilization .,heterographic,0
het_801,"The last will be first , and the first last .",heterographic,0
het_802,The garden club visited the nursery and found themselves in a hosta environment .,heterographic,1
het_803,The woman who rode her broom to a croquet game was a wicket witch .,heterographic,1
het_804,Jack and Jill is the best nursery rhyme as others pail in comparison .,heterographic,1
het_805,Being able to fit size 14 shoes is quite a feet .,heterographic,1
het_806,"' ' I still haven ' t struck oil , ' ' said Tom boringly .",heterographic,1
het_807,Sometimes a pregnancy is so long it seems like a maternity .,heterographic,1
het_808,When there was a murder backstage at the Grammys they couldn ' t find DNA but they did find Prince .,heterographic,1
het_809,"I used up all my sick days , so I ' m calling in dead .",heterographic,0
het_810,"OLD POPULATION EXPERTS never die , they just lose their census .",heterographic,1
het_811,"When in doubt , tell a lie",heterographic,0
het_812,"If it works , rip it apart and find out why !",heterographic,0
het_813,His affection for her was more than a passion interest .,heterographic,1
het_814,"I choked on my dessert and decided to sue , so I hired an attorney who specializes in tortes .",heterographic,1
het_815,"I used to enjoy steak and cheese with my eggs , but it ' s all ova now .",heterographic,1
het_816,Two is a company ; three is a crowd .,heterographic,0
het_817,Did you expect mere proof to sway my opinion ?,heterographic,0
het_818,The vegetable never taken aboard ship is a leek .,heterographic,1
het_819,"It ain ' t over , but the fat lady is clearing her throat .",heterographic,0
het_820,"Before the revolution , Russia was in a Tsary state .",heterographic,1
het_821,"The dentist decided he was going to try a new path to fame and fortune , and this time he would choose a different root .",heterographic,1
het_822,"When you dream in color , it ' s a pigment of your imagination .",heterographic,1
het_823,Revenge is a dish best served cold .,heterographic,0
het_824,"Please mix me a martini , said Tom , dryly .",heterographic,1
het_825,A motorcycle rider with bad teeth is the leader of the plaque .,heterographic,1
het_826,If you write bad things about me I am libel to sue you .,heterographic,1
het_827,"When the cattlemen ' s association sponsored a track and field competition , followed by a barbecue , the commemorative T - shirt read , ' ' We loved the meet . ' '",heterographic,1
het_828,You should never drink beyond the pint of no return .,heterographic,1
het_829,"' ' I ' m just going to put these handcuffs on you , ' ' said Tom manically .",heterographic,1
het_830,"You ' ll never conquer me , Goliath said stonily .",heterographic,1
het_831,You get what you pay for .,heterographic,0
het_832,Pray for keeps,heterographic,1
het_833,"When in doubt , leave it out .",heterographic,0
het_834,What did the grape say when it got stepped on ? Nothing - but it let out a little whine .,heterographic,1
het_835,Remember when safe sex was not getting caught in the act ?,heterographic,0
het_836,My friend is very paranoid . He says people are either foe him or against him .,heterographic,1
het_837,Drinking too much of a certain potent potable may require a leave of absinthe .,heterographic,1
het_838,"Press any key to continue . No , not THAT one !",heterographic,0
het_839,One might as well be hanged for a sheep as a lamb .,heterographic,0
het_840,I just got my permit to harvest shrimp in the Antarctic . Now I have a licence to Krill .,heterographic,1
het_841,He who laughs last . . . had to have it explained .,heterographic,0
het_842,I can Harley wait to get my motorbike license .,heterographic,1
het_843,Two lovers who had been apart for some time were reunited on a foggy day . One whispered to the other ' I mist you ' .,heterographic,1
het_844,"If you say you have bad skin , I ' d say that was a pore excuse .",heterographic,1
het_845,Hey ! ! These cookies don ' t taste like Girl Scouts !,heterographic,0
het_846,"When in doubt , mumble . When in trouble , delegate .",heterographic,0
het_847,"' ' That horse looks like a good bet at 20 to 1 , ' ' said Tom oddly .",heterographic,1
het_848,I wanted to be a clarinettist but I couldn ' t reed music .,heterographic,1
het_849,Britain is a wet place since the queen has had a long reign .,heterographic,1
het_850,"If you don ' t have anything nice to say , don ' t say anything at all .",heterographic,0
het_851,I finished my trigonometry exam without a secant to lose .,heterographic,1
het_852,Podiatrist malpractice : Callous neglect,heterographic,1
het_853,A staff is quickly found to beat a dog .,heterographic,0
het_854,"I thought that the penny I was looking for would have belonged to a man , but I detected the cent of a woman .",heterographic,1
het_855,"I told my friend about the creative writing class I took , and she said that she had a simile experience .",heterographic,1
het_856,Better underdone than overdone .,heterographic,0
het_857,Those whose child is going through a ' phase ' may wish they had a phaser .,heterographic,1
het_858,"When one door closes , another door opens .",heterographic,0
het_859,He cussed in his sleep all night and woke up all swore out .,heterographic,1
het_860,Stolen fruit is the sweetest .,heterographic,0
het_861,The British cannibal enjoyed snacking on fish and chaps .,heterographic,1
het_862,AAAAAA - American Association Against Acronym Abuse Anonymous,heterographic,0
het_863,Do hotel managers get board with their jobs ?,heterographic,1
het_864,"' ' I ' ve mailed the letter , ' ' Tom assented .",heterographic,1
het_865,Never insult 7 men when all you ' re packing is a 6 - shooter,heterographic,0
het_866,A lot of big delivery companies are always trying to courier favour .,heterographic,1
het_867,"' ' It ' s only average , ' ' said Tom meanly .",heterographic,1
het_868,Don ' t even TRY to THINK without proper tools .,heterographic,0
het_869,"' ' Someone bumped into me while I was brushing my teeth , ' ' said Tom with a gleam in his eye .",heterographic,1
het_870,Having too many axe - like tools to do a particular job only adze to the confusion .,heterographic,1
het_871,Lions don ' t have to worry about every little detail in life . . . just the mane thing .,heterographic,1
het_872,"The fisherman kept bragging about the big fish he caught , but he would not be very pacific about where he caught it .",heterographic,1
het_873,"If you buy quality , you only cry once .",heterographic,0
het_874,"OLD TAILORS never die , they just get ironic .",heterographic,1
het_875,Nature reserves are an eagle opportunity employer .,heterographic,1
het_876,My name is Les . I ' m a dietician,heterographic,1
het_877,Goddard couldn ' t be reached . He was out to launch .,heterographic,1
het_878,I ' m dangerous when I know what I ' m doing .,heterographic,0
het_879,What was the best thing BEFORE sliced bread ?,heterographic,0
het_880,A guy who accidentally drove his small import into a giant shrink - wrap machine had his Fiat sealed .,heterographic,1
het_881,An hourglass is a waist of time .,heterographic,1
het_882,Most hunters are nice because they ' re such deer people .,heterographic,1
het_883,"She was only a Butcher ' s daughter , but there wasn ' t much more she could loin .",heterographic,1
het_884,Great spirits have always encountered violent opposition from mediocre minds .,heterographic,0
het_885,"Sign on a broken perfume bottle , ' ' Out of odor ' ' .",heterographic,1
het_886,A pediatrician is a doctor of little patients .,heterographic,1
het_887,"The cheque is in the post , Tom assented .",heterographic,1
het_888,A dentist has to tell a patient the whole tooth .,heterographic,1
het_889,"I was completely exonerated , said Tom clearly .",heterographic,1
het_890,The flock of doves decided to stage a coo,heterographic,1
het_891,"Dr . Jekyll ' s more successful second formula turned him into a world - class sprinter rather than a violent psychopath , proving that you can run but you can ' t always Hyde .",heterographic,1
het_892,What you can buy for a dollar these days is absolute noncents .,heterographic,1
het_893,"' ' I work at a bank , ' ' said Tom tellingly .",heterographic,1
het_894,The door swings both ways .,heterographic,0
het_895,You should massage a cow ' s back before putting it out to posture .,heterographic,1
het_896,You can lead a horse to water but you can ' t make it drink .,heterographic,0
het_897,My name is Harold . I ' m a messenger .,heterographic,1
het_898,"When those around King Arthur ' s table had insomnia , there were a lot of sleepless knights .",heterographic,1
het_899,"Unfortunately , Wife 1 . 0 is not upgradable",heterographic,0
het_900,My friend gave me a book about puns for my birthday and I loved it . It was two meaningful .,heterographic,1
het_901,"The math teacher was hungry , but all she had to eat was a piece of pi .",heterographic,1
het_902,Some cooks have a shellfish attitude .,heterographic,1
het_903,"As Sir Galahad lifted the sacred chalice , the bottom fell out . He had indeed found the holey Grail .",heterographic,1
het_904,My name is Belle . I play the carillon .,heterographic,1
het_905,The king never let any of his personal musicians go swimming immediately after eating for fear that they would get minstrel cramps .,heterographic,1
het_906,"If an experiment works , something has gone wrong",heterographic,0
het_907,The mushroom is a vegetable of high morel standing .,heterographic,1
het_908,The promises of some tailors are pure fabrication .,heterographic,1
het_909,In a bakery buns usually play a small role .,heterographic,1
het_910,Acupuncture : a jab well done .,heterographic,1
het_911,Ancient vessels lacked stability because there were no rudders in the days of yaw .,heterographic,1
het_912,My name is Bea . I ' m in the honey business . .,heterographic,1
het_913,The researcher ' s report showed data on the political graphed .,heterographic,1
het_914,"Life is fragile , handle with prayer",heterographic,1
het_915,Running around your yard for thousands of miles would be quite a feet .,heterographic,1
het_916,Don ' t cut off your nose to spite your face .,heterographic,0
het_917,He who hesitates is lost .,heterographic,0
het_918,Hard words break no bones .,heterographic,0
het_919,"Penny wise , pound foolish .",heterographic,0
het_920,Money doesn ' t grow on sprees .,heterographic,1
het_921,When Mongolians walk they like to take big steppes .,heterographic,1
het_922,3 . 142 Tom enumerated piously .,heterographic,1
het_923,"I wish I ' d said that , Oscar , said Tom wildly .",heterographic,1
het_924,A group of singers wore coral necklaces .,heterographic,1
het_925,The way to a man ' s heart is through his stomach .,heterographic,0
het_926,' ' That ' s price - fixing ! ' ' said Tom caustically .,heterographic,1
het_927,I ' ll get to it on the 2nd Tuesday of next week .,heterographic,0
het_928,The electricity was off and they couldn ' t found out watt was the problem .,heterographic,1
het_929,Make like mustard and catch up !,heterographic,1
het_930,Cane sugar can ' t be beet .,heterographic,1
het_931,"Got my Uzi , got some Scotch . . . let ' s go to Disneyland !",heterographic,0
het_932,"If life gives you lemons , make lemonade .",heterographic,0
het_933,Some moss took a lichen to a tree .,heterographic,1
het_934,"I love hockey , said Tom , puckishly .",heterographic,1
het_935,"' ' This Bud ' s for you , ' ' said Tom lightly .",heterographic,1
het_936,Black holes are where God divided by zero .,heterographic,0
het_937,He who makes false teeth is an indentured labourer .,heterographic,1
het_938,There is nothing more precious than time and nothing more prodigally wasted .,heterographic,0
het_939,"' ' This salad dressing has too much vinegar , ' ' said Tom acidly .",heterographic,1
het_940,When artists dream in color it ' s a pigment of their imagination .,heterographic,1
het_941,Tread on a worm and it will turn .,heterographic,0
het_942,"' ' I ' ve never had a car accident , ' ' said Tom recklessly .",heterographic,1
het_943,When an actress saw her first strands of gray hair she thought she ' d dye .,heterographic,1
het_944,"After delivering a presentation last fall , I sent a message to friends who were unable to attend . The report concluded : ' ' A good time was heard by all . ' '",heterographic,1
het_945,Some music stores are in a CD part of town .,heterographic,1
het_946,A clean desk is a sign of a cluttered desk drawer .,heterographic,0
het_947,A woman ' s work is never done .,heterographic,0
het_948,Getting your driver ' s license is a right of passage .,heterographic,1
het_949,"The farmer ' s market featured an enormous expanse of bins containing Indian corn , and I wandered aimlessly through this maize for nearly an hour .",heterographic,1
het_950,The soap - eating cult was swallowing lyes in search of the truth .,heterographic,1
het_951,Pray up in advance .,heterographic,1
het_952,"' ' I have to sing a run of eighth notes , ' ' said Tom quaveringly .",heterographic,1
het_953,Why was the orange sad ? He had peelings for the apple .,heterographic,1
het_954,The discovery of how to make steel was ironic .,heterographic,1
het_955,They were the quietest burglars in the history of New York City . The newspapers called them ' Criminal Mimes . ',heterographic,1
het_956,OLD HAIRDRESSERS never dye . . . or cut .,heterographic,1
het_957,Don ' t make the same mistake twice .,heterographic,0
het_958,"Upon being shown a uniquely sculptured piece of so - called granite , a geologist remarked to his colleague ' ' You know that ' s really gneiss . ' '",heterographic,1
het_959,"When choosing between two evils , select the newer one .",heterographic,0
het_960,"I came , I saw , I confused .",heterographic,0
het_961,I have seen the data . . . now bring me some I can agree with,heterographic,0
het_962,Bad is the best choice .,heterographic,0
het_963,This message written with recycled electrons .,heterographic,0
het_964,A cardboard belt would be a waist of paper .,heterographic,1
het_965,A stitch in time saves nine .,heterographic,0
het_966,Give and take is fair play .,heterographic,0
het_967,"If it jams , force it . . . . If it breaks , it needed replacing",heterographic,0
het_968,He that sows the wind shall reap the whirlwind .,heterographic,0
het_969,A fight over love and money would be duel purpose .,heterographic,1
het_970,I am not young enough to know everything .,heterographic,0
het_971,"' ' I wonder where the next character is going to appear , ' ' said Tom with a cursory glance .",heterographic,1
het_972,Shh ! Be vewy qwiet ! I ' m hunting wuntime ewwows !,heterographic,0
het_973,He doesn ' t talk much does he ? He ' s just a little horse .,heterographic,1
het_974,"I always had wanted to know how ships really worked , and now I finally was going to sea .",heterographic,1
het_975,"Where there is a will , there is a way .",heterographic,0
het_976,He who takes credit for rain will be blamed for drought .,heterographic,0
het_977,When some people open their mouth they put their feat in .,heterographic,1
het_978,"' ' This is the most common language used on micros , ' ' said Tom basically .",heterographic,1
het_979,"When a cow laughs , does milk come up its nose ?",heterographic,0
het_980,Someone who attempts long distance fraud is known as a phony .,heterographic,1
het_981,"I have eight children , said Tom , apparently .",heterographic,1
het_982,The killer followed the psychopath into the forest where he was surrounded by the copse .,heterographic,1
het_983,Faith doesn ’ t fall apart at the seems,heterographic,1
het_984,That gas pump must be sick . It doesn ' t fill well .,heterographic,1
het_985,People who hate the marines are rotten to the corps .,heterographic,1
het_986,They owed me a lot of money for the new house - I billed them .,heterographic,1
het_987,"Even covered in salad dressing my lettuce looked bare , so I put some cloves on it .",heterographic,1
het_988,You never know what you can do until you try .,heterographic,0
het_989,Dairy Queen isn ' t the only place with awesome Sundays : ),heterographic,1
het_990,"I love beagles , Tom dogmatized .",heterographic,1
het_991,Baseball players have to stay in line or they will be afoul of the rules .,heterographic,1
het_992,"OLD BASEBALL PLAYERS never die , they just go batty .",heterographic,1
het_993,"The stink bomb tossed at the standup comics ' convention quickly emptied the place out ; when the smoke cleared , not a wit of them remained .",heterographic,1
het_994,Keep your mouth shut and your eyes open .,heterographic,0
het_995,Cleopatra was the Pharaohs one of all .,heterographic,1
het_996,Time flies when you ' re having fun .,heterographic,0
het_997,"I need to clear my throat , said Tom phlegmatically .",heterographic,1
het_998,OLD HORSE STABLES do die but they can always be barn again,heterographic,1
het_999,Two wrongs don ' t make a right .,heterographic,0
het_1000,"Be a friend to thyself , and others will befriend thee .",heterographic,0
het_1001,The man loved a good play on words but his wife couldn ' t stand the punishment .,heterographic,1
het_1002,"' ' I visit my parents every Sunday , ' ' said Tom weakly .",heterographic,1
het_1003,Environmentalist : expert in computer operating systems .,heterographic,1
het_1004,Marine biologists never make mistakes on porpoise .,heterographic,1
het_1005,"I met some cult members who worshiped soup serving utensils . I said , ' Oh ye of ladle faith . '",heterographic,1
het_1006,I heard Einstein got along well with his parents . . . relatively speaking .,heterographic,1
het_1007,The salt said ' hi ' to the pepper . It was seasonings greetings .,heterographic,1
het_1008,You decide what kind of light bulbs to buy by a process of illumination .,heterographic,1
het_1009,How can you be so deaf with those huge ears ?,heterographic,0
het_1010,"If an actress has a screaming role , can we say she eeks out a living ?",heterographic,1
het_1011,The cartoon animator felt imprisoned by his job . He could not free himself from his cel .,heterographic,1
het_1012,"When I asked him whether we ought to climb the steep hill , he started up the incline and , in ascent , said , ' ' Yes . ' '",heterographic,1
het_1013,"I want to buy that big diamond , Tom said hopefully .",heterographic,1
het_1014,He only knew how to drive a fork lift in reverse . He was the backup man .,heterographic,1
het_1015,A problem can be found for almost every solution .,heterographic,0
het_1016,"The bicycle salesman had broken his ankle and was , alas , unable to pedal his wares .",heterographic,1
het_1017,"Yes , I have read Gulliver ' s Travels , said Tom swiftly .",heterographic,1
het_1018,"As anyone who has ever lived in the area can tell you , life is different in Montana . Since golf courses are often placed in areas ideal for hunting , most golfers carry a hunting rifle in their golf bag and when the opportunity presents itself combine their two favorite pastimes . Recently one such sportsman got lost and had to stop for directions asking , ' ' Which way to the lynx . ' '",heterographic,1
het_1019,"He gave up playing chess , and went on to a checkered career .",heterographic,1
het_1020,"I had such a bad cold , I thought I was coffin to death .",heterographic,1
het_1021,What ' s the name of that street in Paris ? asked Tom ruefully .,heterographic,1
het_1022,Noah wasn ' t the first off the ark . He came forth .,heterographic,1
het_1023,Desk : A very large wastebasket with drawers .,heterographic,0
het_1024,Can you read music ? the bandleader asked notably .,heterographic,1
het_1025,Girlfriend pregnant : ( I ) gnore ( R ) etry ( A ) bort ?,heterographic,0
het_1026,Tying up a circle may take a lot of chords .,heterographic,1
het_1027,A chicken farmer ' s favorite car is a coupe .,heterographic,1
het_1028,"OLD BRIDGE PLAYERS never die , they just sit around on their fat aces .",heterographic,1
het_1029,Aliens are lovable because they ' re so spatial .,heterographic,1
het_1030,' Sweeney Todd ' is a good source of sheer terror .,heterographic,1
het_1031,"' ' There ' s no need for silence , ' ' Tom allowed .",heterographic,1
het_1032,"' ' You must be my host , ' ' Tom guessed .",heterographic,1
het_1033,"It was such a big piece of gold , he didn ' t know what to assay .",heterographic,1
het_1034,' ' ' ' said Tom blankly .,heterographic,1
het_1035,When bottled water is cheap it ' s called a liquidation sale .,heterographic,1
het_1036,"Waiter , there ' s a fly in my soup ! ' ' No , sir , that is an essential bee vitamin . ' '",heterographic,1
het_1037,"I ' ll clean the chimney , said Tom , fluently",heterographic,1
het_1038,Most samurai refused to shave . They were bushi .,heterographic,1
het_1039,Finding all possible logical relations between a finite collection of sets is not a matter of If but Venn .,heterographic,1
het_1040,For the love of money is a root of all kinds of evil .,heterographic,0
het_1041,What goes around comes around .,heterographic,0
het_1042,My dog swallowed my engagement ring . I ended up with a diamond in the ruff .,heterographic,1
het_1043,"Nearing the end of his sentence , the convicted Wall Street wizard , feeling both oddly safe in his spartan confinement but not quite penitent for his overzealous trading misdeeds , feared and anticipated his release , nightly dreaming of his long cherished hard sell .",heterographic,1
het_1044,Second thoughts are the best .,heterographic,0
het_1045,"When I first tried the new cough syrup , I really had no idea what to expectorate .",heterographic,1
het_1046,Sign over the librarian ' s desk : No talking aloud .,heterographic,1
het_1047,My name is Rex . I own a junk yard .,heterographic,1
het_1048,An architect knows how to make a long storey short .,heterographic,1
het_1049,My grandmother learned grammar by wrote .,heterographic,1
het_1050,A cat that swallowed a ball of wool had mittens .,heterographic,1
het_1051,The concession stand at the circus had very good coffee . It was the greatest joe on earth .,heterographic,1
het_1052,Sign : ' Please turn out the lights . Thanks a watt . ',heterographic,1
het_1053,The shoemaker did not deny his apprentice anything he needed . He gave his awl .,heterographic,1
het_1054,"The undersized and timorous knight , armed only with an aluminum sword , lacked the adequate metal to face the ferocious dragon .",heterographic,1
het_1055,"My wife is a fine cook , plus a great algebra teacher , she is quite famous for her pi .",heterographic,1
het_1056,Today a truck hit my car . I wasn ' t hurt but I got the freight of my life .,heterographic,1
het_1057,"Absent the fungus , the story had no morel",heterographic,1
het_1058,It takes a village to raise a child .,heterographic,0
het_1059,The best defence is a good offence .,heterographic,0
het_1060,We aren ' t surrounded . We ' re in a target - rich environment .,heterographic,0
het_1061,' ' I ' ve struck oil ! ' ' said Tom crudely .,heterographic,1
het_1062,I get my large circumference from too much pi .,heterographic,1
het_1063,This is some pretty good tapioca . That ' s one way of pudding it .,heterographic,1
het_1064,Our greatest glory is not in never falling but in rising every time we fall .,heterographic,0
het_1065,"Kentucky Fried Chicken , looking to expand into the area of low - fat dining alternatives , has begun selling popcorn . Their new motto is , ' ' Look for the kernel . ' '",heterographic,1
het_1066,"One day my friend asked me , how do you take such good care of your saxophone . I responded with tenor , love and care .",heterographic,1
het_1067,"A reformed arsonist was in confession . He began , ' ' Bless me Father for I have singed . ' '",heterographic,1
het_1068,""" I never met a chocolate I didn ' t like . "" - - Deanna Troi",heterographic,0
het_1069,The road to hell is paved with good intentions .,heterographic,0
het_1070,"' ' I won ' t finish in fifth place , ' ' Tom held forth .",heterographic,1
het_1071,"Old genealogists never die , they just lose their census .",heterographic,1
het_1072,"I ' d love to , but my uncle escaped again .",heterographic,0
het_1073,"At the Oktoberfest the sauerbrauten was very good , even though I had been expecting the wurst .",heterographic,1
het_1074,"A bacteria walked into a bar and the bartender said , ' We don ' t serve bacteria in this place . ' The bacteria said , ' But I work here , I ' m staph . '",heterographic,1
het_1075,"Try our Sundays , they ’ re better than Baskin Robbins",heterographic,1
het_1076,Santa goes down the chimney because it soots him .,heterographic,1
het_1077,"She was only a Computer Programmer ' s daughter , but she sure liked to byte .",heterographic,1
het_1078,My neighbor ' s sprinkler is a constant irrigation to me .,heterographic,1
het_1079,The dieters vowed to let nothing go to waist .,heterographic,1
het_1080,Communism is a complicated thing . You must think about from all sorts of Engels .,heterographic,1
het_1081,"If you ' re not part of the solution , you ' re part of the problem .",heterographic,0
het_1082,"OLD CHICKEN FARMERS never die , they just end up with a dozen aches .",heterographic,1
het_1083,Honk if you love obscene gestures .,heterographic,0
het_1084,"She was only a Glazier ' s daughter , but she was never a pain to me .",heterographic,1
het_1085,I dropped out of my communism class because of lousy Marx .,heterographic,1
het_1086,She said she wasn ' t pregnant but contractions speak louder then words .,heterographic,1
het_1087,Fools rush in where angels fear to tread .,heterographic,0
het_1088,"During my trip to Italy , I didn ' t do much . I just vegged out . When in Rome , do as the Romaines .",heterographic,1
het_1089,"' I got lost in the streets of Paris , ' he said ruefully .",heterographic,1
het_1090,What do you call Peruvian Rorschach tests ? Inca Blots .,heterographic,1
het_1091,Alcohol and calculus don ' t mix so don ' t drink and derive .,heterographic,1
het_1092,Truth seeks no corners .,heterographic,0
het_1093,Seen the new Clinton watch ? Only $ 5 . 95 . $ 54 . 95 with tax .,heterographic,0
het_1094,The steward refused to swallow the harsh whine of the petulant cabernet peddler .,heterographic,1
het_1095,"We ' ve taken over the government , Tom cooed",heterographic,1
het_1096,"' ' It ' s become much bigger , ' ' said Tom with a groan .",heterographic,1
het_1097,My name is Otto . I ' m a car mechanic .,heterographic,1
het_1098,A logger went to his doctor because of a problem with the lumbar .,heterographic,1
het_1099,"' ' Are you all governors ? ' ' Tom asked , bored .",heterographic,1
het_1100,Have a cold ? Let me introduce you to Doc Jack Kevorkian .,heterographic,0
het_1101,A chaplain on the sea leads the soldiers in their warship .,heterographic,1
het_1102,"A good surgeon has an eagle ' s eye , a lion ' s heart , and a lady ' s hand .",heterographic,0
het_1103,"When asked by her co - workers whether they should bring a gift to her birthday party , Mary replied , ' ' You should know that all I ' m interested in is your presence . ' '",heterographic,1
het_1104,I keep reading ' The Lord of the Rings ' over and over . I guess it ' s just force of hobbit .,heterographic,1
het_1105,"' ' Give me a haircut , ' ' Tom said barbarously .",heterographic,1
het_1106,"Give me some pre - packed cheese slices , said Tom craftily .",heterographic,1
het_1107,My name is Tellie . A gossip columnist,heterographic,1
het_1108,Confidence begets confidence .,heterographic,0
het_1109,Betty Crocker was a flour child .,heterographic,1
het_1110,"She was only a Coal dealer ' s daughter , but , oh , where she had bin .",heterographic,1
het_1111,He had need rise early who would please everybody .,heterographic,0
het_1112,Tired well worn expressions need to be phrased out of the language .,heterographic,1
het_1113,"OLD SAUSAGE MAKERS never die , they just take a turn for the wurst .",heterographic,1
het_1114,"He rose through the ranks of the International Corn Growers association , eventually becoming a kernel .",heterographic,1
het_1115,A scientist who wanted a tattoo got a skin graph .,heterographic,1
het_1116,Balls ! Tom said roundly .,heterographic,1
het_1117,My friends call me Mesa because of my big butte .,heterographic,1
het_1118,"c - h - r - c - h , were missing u",heterographic,1
het_1119,My name is Neal . I lead prayer groups .,heterographic,1
het_1120,Maybe I should cut the power before I - - ZZZAAPPOWWWWWW,heterographic,0
het_1121,Mind like a steel trap - rusted shut !,heterographic,0
het_1122,Nothing can compare to picnicking on a French hillside and savoring the bries .,heterographic,1
het_1123,"OLD DAIRY FARMERS never die , they just go to the udder place .",heterographic,1
het_1124,"I ' d love to , but my favorite commercial is on TV .",heterographic,0
het_1125,Common fame is often to blame .,heterographic,0
het_1126,"She must be wearing mink , Tom inferred .",heterographic,1
het_1127,"' ' I ' ve got sand in my dinner , ' ' said Tom grittily .",heterographic,1
het_1128,Westinghouse stopped everything . . . he needed the brake .,heterographic,1
het_1129,A six foot poet stanza very tall .,heterographic,1
het_1130,"OLD HELSINKI TOURISTS never die , they just vanish into Finn air .",heterographic,1
het_1131,The only stupid question is the one that is not asked .,heterographic,0
het_1132,When you use glue in class it paste to be careful .,heterographic,1
het_1133,When the King asked the fool for a joke the fool just shrugged . He was the court gesture .,heterographic,1
het_1134,"I didn ' t want to buy leather shoes , but eventually I was suede .",heterographic,1
het_1135,It ' s a long lane that has no turning .,heterographic,0
het_1136,A kangaroo that can ' t jump is completely hopless .,heterographic,1
het_1137,Reported sightings of the abominable snowman are yeti to be confirmed .,heterographic,1
het_1138,Insulting an East Indian chef will bring you bad Korma .,heterographic,1
het_1139,"When the cat is away , the mice will play .",heterographic,0
het_1140,"' ' I ' d like to eat seventeen cakes , ' ' Tom agreed .",heterographic,1
